Region, Date_x, Frequency_x, Estimated Unemployment Rate (%)_x, Estimated Employed_x, Estimated Labour Participation Rate (%)_x,Area, Date_y, Frequency_y, Estimated Unemployment Rate (%)_y, Estimated Employed_y, Estimated Labour Participation Rate (%)_y,Region.1,longitude,latitude
Assam, 30-09-2019, Monthly,4.46,11468349.0,55.67,Rural, 31-07-2020, M,3.77,10286757,40.88,Northeast,26.2006,92.9376
Assam, 30-09-2019, Monthly,4.46,11468349.0,55.67,Rural, 31-08-2020, M,5.53,9781310,39.52,Northeast,26.2006,92.9376
Assam, 30-09-2019, Monthly,4.46,11468349.0,55.67,Rural, 30-09-2020, M,1.19,14107641,54.38,Northeast,26.2006,92.9376
Assam, 30-09-2019, Monthly,4.46,11468349.0,55.67,Rural, 31-10-2020, M,3.02,11949329,46.84,Northeast,26.2006,92.9376
Assam, 31-10-2019, Monthly,4.65,8395906.0,40.76,Rural, 31-01-2020, M,4.66,13051904,52.98,Northeast,26.2006,92.9376
Assam, 31-10-2019, Monthly,4.65,8395906.0,40.76,Rural, 29-02-2020, M,4.41,10088268,40.77,Northeast,26.2006,92.9376
Assam, 31-10-2019, Monthly,4.65,8395906.0,40.76,Rural, 31-03-2020, M,4.77,11542888,46.73,Northeast,26.2006,92.9376
Assam, 31-10-2019, Monthly,4.65,8395906.0,40.76,Rural, 30-04-2020, M,11.06,6830817,29.55,Northeast,26.2006,92.9376
Assam, 31-10-2019, Monthly,4.65,8395906.0,40.76,Rural, 31-05-2020, M,9.55,11367897,48.26,Northeast,26.2006,92.9376
Assam, 31-10-2019, Monthly,4.65,8395906.0,40.76,Rural, 30-06-2020, M,0.6,9095944,35.07,Northeast,26.2006,92.9376
Assam, 31-10-2019, Monthly,4.65,8395906.0,40.76,Rural, 31-07-2020, M,3.77,10286757,40.88,Northeast,26.2006,92.9376
Assam, 31-10-2019, Monthly,4.65,8395906.0,40.76,Rural, 31-08-2020, M,5.53,9781310,39.52,Northeast,26.2006,92.9376
Assam, 31-10-2019, Monthly,4.65,8395906.0,40.76,Rural, 30-09-2020, M,1.19,14107641,54.38,Northeast,26.2006,92.9376
Assam, 31-10-2019, Monthly,4.65,8395906.0,40.76,Rural, 31-10-2020, M,3.02,11949329,46.84,Northeast,26.2006,92.9376
Assam, 30-11-2019, Monthly,4.66,9625362.0,46.64,Rural, 31-01-2020, M,4.66,13051904,52.98,Northeast,26.2006,92.9376
Assam, 30-11-2019, Monthly,4.66,9625362.0,46.64,Rural, 29-02-2020, M,4.41,10088268,40.77,Northeast,26.2006,92.9376
Assam, 30-11-2019, Monthly,4.66,9625362.0,46.64,Rural, 31-03-2020, M,4.77,11542888,46.73,Northeast,26.2006,92.9376
Assam, 30-11-2019, Monthly,4.66,9625362.0,46.64,Rural, 30-04-2020, M,11.06,6830817,29.55,Northeast,26.2006,92.9376
Assam, 30-11-2019, Monthly,4.66,9625362.0,46.64,Rural, 31-05-2020, M,9.55,11367897,48.26,Northeast,26.2006,92.9376
Assam, 30-11-2019, Monthly,4.66,9625362.0,46.64,Rural, 30-06-2020, M,0.6,9095944,35.07,Northeast,26.2006,92.9376
Assam, 30-11-2019, Monthly,4.66,9625362.0,46.64,Rural, 31-07-2020, M,3.77,10286757,40.88,Northeast,26.2006,92.9376
Assam, 30-11-2019, Monthly,4.66,9625362.0,46.64,Rural, 31-08-2020, M,5.53,9781310,39.52,Northeast,26.2006,92.9376
Assam, 30-11-2019, Monthly,4.66,9625362.0,46.64,Rural, 30-09-2020, M,1.19,14107641,54.38,Northeast,26.2006,92.9376
Assam, 30-11-2019, Monthly,4.66,9625362.0,46.64,Rural, 31-10-2020, M,3.02,11949329,46.84,Northeast,26.2006,92.9376
Assam, 31-01-2020, Monthly,4.29,11420996.0,54.9,Rural, 31-01-2020, M,4.66,13051904,52.98,Northeast,26.2006,92.9376
Assam, 31-01-2020, Monthly,4.29,11420996.0,54.9,Rural, 29-02-2020, M,4.41,10088268,40.77,Northeast,26.2006,92.9376
Assam, 31-01-2020, Monthly,4.29,11420996.0,54.9,Rural, 31-03-2020, M,4.77,11542888,46.73,Northeast,26.2006,92.9376
Assam, 31-01-2020, Monthly,4.29,11420996.0,54.9,Rural, 30-04-2020, M,11.06,6830817,29.55,Northeast,26.2006,92.9376
Assam, 31-01-2020, Monthly,4.29,11420996.0,54.9,Rural, 31-05-2020, M,9.55,11367897,48.26,Northeast,26.2006,92.9376
Assam, 31-01-2020, Monthly,4.29,11420996.0,54.9,Rural, 30-06-2020, M,0.6,9095944,35.07,Northeast,26.2006,92.9376
Assam, 31-01-2020, Monthly,4.29,11420996.0,54.9,Rural, 31-07-2020, M,3.77,10286757,40.88,Northeast,26.2006,92.9376
Assam, 31-01-2020, Monthly,4.29,11420996.0,54.9,Rural, 31-08-2020, M,5.53,9781310,39.52,Northeast,26.2006,92.9376
Assam, 31-01-2020, Monthly,4.29,11420996.0,54.9,Rural, 30-09-2020, M,1.19,14107641,54.38,Northeast,26.2006,92.9376
Assam, 31-01-2020, Monthly,4.29,11420996.0,54.9,Rural, 31-10-2020, M,3.02,11949329,46.84,Northeast,26.2006,92.9376
Assam, 29-02-2020, Monthly,3.26,8462814.0,40.17,Rural, 31-01-2020, M,4.66,13051904,52.98,Northeast,26.2006,92.9376
Assam, 29-02-2020, Monthly,3.26,8462814.0,40.17,Rural, 29-02-2020, M,4.41,10088268,40.77,Northeast,26.2006,92.9376
Assam, 29-02-2020, Monthly,3.26,8462814.0,40.17,Rural, 31-03-2020, M,4.77,11542888,46.73,Northeast,26.2006,92.9376
Assam, 29-02-2020, Monthly,3.26,8462814.0,40.17,Rural, 30-04-2020, M,11.06,6830817,29.55,Northeast,26.2006,92.9376
Assam, 29-02-2020, Monthly,3.26,8462814.0,40.17,Rural, 31-05-2020, M,9.55,11367897,48.26,Northeast,26.2006,92.9376
Assam, 29-02-2020, Monthly,3.26,8462814.0,40.17,Rural, 30-06-2020, M,0.6,9095944,35.07,Northeast,26.2006,92.9376
Assam, 29-02-2020, Monthly,3.26,8462814.0,40.17,Rural, 31-07-2020, M,3.77,10286757,40.88,Northeast,26.2006,92.9376
Assam, 29-02-2020, Monthly,3.26,8462814.0,40.17,Rural, 31-08-2020, M,5.53,9781310,39.52,Northeast,26.2006,92.9376
Assam, 29-02-2020, Monthly,3.26,8462814.0,40.17,Rural, 30-09-2020, M,1.19,14107641,54.38,Northeast,26.2006,92.9376
Assam, 29-02-2020, Monthly,3.26,8462814.0,40.17,Rural, 31-10-2020, M,3.02,11949329,46.84,Northeast,26.2006,92.9376
Assam, 31-03-2020, Monthly,3.77,9878742.0,47.05,Rural, 31-01-2020, M,4.66,13051904,52.98,Northeast,26.2006,92.9376
Assam, 31-03-2020, Monthly,3.77,9878742.0,47.05,Rural, 29-02-2020, M,4.41,10088268,40.77,Northeast,26.2006,92.9376
Assam, 31-03-2020, Monthly,3.77,9878742.0,47.05,Rural, 31-03-2020, M,4.77,11542888,46.73,Northeast,26.2006,92.9376
Assam, 31-03-2020, Monthly,3.77,9878742.0,47.05,Rural, 30-04-2020, M,11.06,6830817,29.55,Northeast,26.2006,92.9376
Assam, 31-03-2020, Monthly,3.77,9878742.0,47.05,Rural, 31-05-2020, M,9.55,11367897,48.26,Northeast,26.2006,92.9376
Assam, 31-03-2020, Monthly,3.77,9878742.0,47.05,Rural, 30-06-2020, M,0.6,9095944,35.07,Northeast,26.2006,92.9376
Assam, 31-03-2020, Monthly,3.77,9878742.0,47.05,Rural, 31-07-2020, M,3.77,10286757,40.88,Northeast,26.2006,92.9376
Assam, 31-03-2020, Monthly,3.77,9878742.0,47.05,Rural, 31-08-2020, M,5.53,9781310,39.52,Northeast,26.2006,92.9376
Assam, 31-03-2020, Monthly,3.77,9878742.0,47.05,Rural, 30-09-2020, M,1.19,14107641,54.38,Northeast,26.2006,92.9376
Assam, 31-03-2020, Monthly,3.77,9878742.0,47.05,Rural, 31-10-2020, M,3.02,11949329,46.84,Northeast,26.2006,92.9376
Assam, 31-05-2020, Monthly,9.38,9926176.0,50.0,Rural, 31-01-2020, M,4.66,13051904,52.98,Northeast,26.2006,92.9376
Assam, 31-05-2020, Monthly,9.38,9926176.0,50.0,Rural, 29-02-2020, M,4.41,10088268,40.77,Northeast,26.2006,92.9376
Assam, 31-05-2020, Monthly,9.38,9926176.0,50.0,Rural, 31-03-2020, M,4.77,11542888,46.73,Northeast,26.2006,92.9376
Assam, 31-05-2020, Monthly,9.38,9926176.0,50.0,Rural, 30-04-2020, M,11.06,6830817,29.55,Northeast,26.2006,92.9376
Assam, 31-05-2020, Monthly,9.38,9926176.0,50.0,Rural, 31-05-2020, M,9.55,11367897,48.26,Northeast,26.2006,92.9376
Assam, 31-05-2020, Monthly,9.38,9926176.0,50.0,Rural, 30-06-2020, M,0.6,9095944,35.07,Northeast,26.2006,92.9376
Assam, 31-05-2020, Monthly,9.38,9926176.0,50.0,Rural, 31-07-2020, M,3.77,10286757,40.88,Northeast,26.2006,92.9376
Assam, 31-05-2020, Monthly,9.38,9926176.0,50.0,Rural, 31-08-2020, M,5.53,9781310,39.52,Northeast,26.2006,92.9376
Assam, 31-05-2020, Monthly,9.38,9926176.0,50.0,Rural, 30-09-2020, M,1.19,14107641,54.38,Northeast,26.2006,92.9376
Assam, 31-05-2020, Monthly,9.38,9926176.0,50.0,Rural, 31-10-2020, M,3.02,11949329,46.84,Northeast,26.2006,92.9376
Assam, 30-06-2020, Monthly,0.0,7544937.0,34.38,Rural, 31-01-2020, M,4.66,13051904,52.98,Northeast,26.2006,92.9376
Assam, 30-06-2020, Monthly,0.0,7544937.0,34.38,Rural, 29-02-2020, M,4.41,10088268,40.77,Northeast,26.2006,92.9376
Assam, 30-06-2020, Monthly,0.0,7544937.0,34.38,Rural, 31-03-2020, M,4.77,11542888,46.73,Northeast,26.2006,92.9376
Assam, 30-06-2020, Monthly,0.0,7544937.0,34.38,Rural, 30-04-2020, M,11.06,6830817,29.55,Northeast,26.2006,92.9376
Assam, 30-06-2020, Monthly,0.0,7544937.0,34.38,Rural, 31-05-2020, M,9.55,11367897,48.26,Northeast,26.2006,92.9376
Assam, 30-06-2020, Monthly,0.0,7544937.0,34.38,Rural, 30-06-2020, M,0.6,9095944,35.07,Northeast,26.2006,92.9376
Assam, 30-06-2020, Monthly,0.0,7544937.0,34.38,Rural, 31-07-2020, M,3.77,10286757,40.88,Northeast,26.2006,92.9376
Assam, 30-06-2020, Monthly,0.0,7544937.0,34.38,Rural, 31-08-2020, M,5.53,9781310,39.52,Northeast,26.2006,92.9376
Assam, 30-06-2020, Monthly,0.0,7544937.0,34.38,Rural, 30-09-2020, M,1.19,14107641,54.38,Northeast,26.2006,92.9376
Assam, 30-06-2020, Monthly,0.0,7544937.0,34.38,Rural, 31-10-2020, M,3.02,11949329,46.84,Northeast,26.2006,92.9376
Bihar, 31-05-2019, Monthly,9.27,24322330.0,39.75,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
Bihar, 31-05-2019, Monthly,9.27,24322330.0,39.75,Rural, 29-02-2020, M,10.29,26281655,37.35,East,25.0961,85.3131
Bihar, 31-05-2019, Monthly,9.27,24322330.0,39.75,Rural, 31-03-2020, M,15.43,25717519,38.69,East,25.0961,85.3131
Bihar, 31-05-2019, Monthly,9.27,24322330.0,39.75,Rural, 30-04-2020, M,46.64,16046236,38.17,East,25.0961,85.3131
Bihar, 31-05-2019, Monthly,9.27,24322330.0,39.75,Rural, 31-05-2020, M,45.96,16280203,38.16,East,25.0961,85.3131
Bihar, 31-05-2019, Monthly,9.27,24322330.0,39.75,Rural, 30-06-2020, M,17.82,23963933,36.86,East,25.0961,85.3131
Bihar, 31-05-2019, Monthly,9.27,24322330.0,39.75,Rural, 31-07-2020, M,12.79,24989370,36.14,East,25.0961,85.3131
Bihar, 31-05-2019, Monthly,9.27,24322330.0,39.75,Rural, 31-08-2020, M,13.44,23795534,34.59,East,25.0961,85.3131
Bihar, 31-05-2019, Monthly,9.27,24322330.0,39.75,Rural, 30-09-2020, M,11.91,26902907,38.35,East,25.0961,85.3131
Bihar, 31-05-2019, Monthly,9.27,24322330.0,39.75,Rural, 31-10-2020, M,9.82,25693252,35.7,East,25.0961,85.3131
Bihar, 30-06-2019, Monthly,10.2,24097712.0,39.71,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
Bihar, 30-06-2019, Monthly,10.2,24097712.0,39.71,Rural, 29-02-2020, M,10.29,26281655,37.35,East,25.0961,85.3131
Bihar, 30-06-2019, Monthly,10.2,24097712.0,39.71,Rural, 31-03-2020, M,15.43,25717519,38.69,East,25.0961,85.3131
Bihar, 30-06-2019, Monthly,10.2,24097712.0,39.71,Rural, 30-04-2020, M,46.64,16046236,38.17,East,25.0961,85.3131
Bihar, 30-06-2019, Monthly,10.2,24097712.0,39.71,Rural, 31-05-2020, M,45.96,16280203,38.16,East,25.0961,85.3131
Bihar, 30-06-2019, Monthly,10.2,24097712.0,39.71,Rural, 30-06-2020, M,17.82,23963933,36.86,East,25.0961,85.3131
Bihar, 30-06-2019, Monthly,10.2,24097712.0,39.71,Rural, 31-07-2020, M,12.79,24989370,36.14,East,25.0961,85.3131
Bihar, 30-06-2019, Monthly,10.2,24097712.0,39.71,Rural, 31-08-2020, M,13.44,23795534,34.59,East,25.0961,85.3131
Bihar, 30-06-2019, Monthly,10.2,24097712.0,39.71,Rural, 30-09-2020, M,11.91,26902907,38.35,East,25.0961,85.3131
Bihar, 30-06-2019, Monthly,10.2,24097712.0,39.71,Rural, 31-10-2020, M,9.82,25693252,35.7,East,25.0961,85.3131
Bihar, 31-07-2019, Monthly,13.44,23248875.0,39.66,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
Bihar, 31-07-2019, Monthly,13.44,23248875.0,39.66,Rural, 29-02-2020, M,10.29,26281655,37.35,East,25.0961,85.3131
Bihar, 31-07-2019, Monthly,13.44,23248875.0,39.66,Rural, 31-03-2020, M,15.43,25717519,38.69,East,25.0961,85.3131
Bihar, 31-07-2019, Monthly,13.44,23248875.0,39.66,Rural, 30-04-2020, M,46.64,16046236,38.17,East,25.0961,85.3131
Bihar, 31-07-2019, Monthly,13.44,23248875.0,39.66,Rural, 31-05-2020, M,45.96,16280203,38.16,East,25.0961,85.3131
Bihar, 31-07-2019, Monthly,13.44,23248875.0,39.66,Rural, 30-06-2020, M,17.82,23963933,36.86,East,25.0961,85.3131
Bihar, 31-07-2019, Monthly,13.44,23248875.0,39.66,Rural, 31-07-2020, M,12.79,24989370,36.14,East,25.0961,85.3131
Bihar, 31-07-2019, Monthly,13.44,23248875.0,39.66,Rural, 31-08-2020, M,13.44,23795534,34.59,East,25.0961,85.3131
Bihar, 31-07-2019, Monthly,13.44,23248875.0,39.66,Rural, 30-09-2020, M,11.91,26902907,38.35,East,25.0961,85.3131
Bihar, 31-07-2019, Monthly,13.44,23248875.0,39.66,Rural, 31-10-2020, M,9.82,25693252,35.7,East,25.0961,85.3131
Bihar, 31-08-2019, Monthly,11.0,22260203.0,36.85,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
Bihar, 31-08-2019, Monthly,11.0,22260203.0,36.85,Rural, 29-02-2020, M,10.29,26281655,37.35,East,25.0961,85.3131
Bihar, 31-08-2019, Monthly,11.0,22260203.0,36.85,Rural, 31-03-2020, M,15.43,25717519,38.69,East,25.0961,85.3131
Bihar, 31-08-2019, Monthly,11.0,22260203.0,36.85,Rural, 30-04-2020, M,46.64,16046236,38.17,East,25.0961,85.3131
Bihar, 31-08-2019, Monthly,11.0,22260203.0,36.85,Rural, 31-05-2020, M,45.96,16280203,38.16,East,25.0961,85.3131
Bihar, 31-08-2019, Monthly,11.0,22260203.0,36.85,Rural, 30-06-2020, M,17.82,23963933,36.86,East,25.0961,85.3131
Bihar, 31-08-2019, Monthly,11.0,22260203.0,36.85,Rural, 31-07-2020, M,12.79,24989370,36.14,East,25.0961,85.3131
Bihar, 31-08-2019, Monthly,11.0,22260203.0,36.85,Rural, 31-08-2020, M,13.44,23795534,34.59,East,25.0961,85.3131
Bihar, 31-08-2019, Monthly,11.0,22260203.0,36.85,Rural, 30-09-2020, M,11.91,26902907,38.35,East,25.0961,85.3131
Bihar, 31-08-2019, Monthly,11.0,22260203.0,36.85,Rural, 31-10-2020, M,9.82,25693252,35.7,East,25.0961,85.3131
Bihar, 30-09-2019, Monthly,8.87,23905700.0,38.57,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
Bihar, 30-09-2019, Monthly,8.87,23905700.0,38.57,Rural, 29-02-2020, M,10.29,26281655,37.35,East,25.0961,85.3131
Bihar, 30-09-2019, Monthly,8.87,23905700.0,38.57,Rural, 31-03-2020, M,15.43,25717519,38.69,East,25.0961,85.3131
Bihar, 30-09-2019, Monthly,8.87,23905700.0,38.57,Rural, 30-04-2020, M,46.64,16046236,38.17,East,25.0961,85.3131
Bihar, 30-09-2019, Monthly,8.87,23905700.0,38.57,Rural, 31-05-2020, M,45.96,16280203,38.16,East,25.0961,85.3131
Bihar, 30-09-2019, Monthly,8.87,23905700.0,38.57,Rural, 30-06-2020, M,17.82,23963933,36.86,East,25.0961,85.3131
Bihar, 30-09-2019, Monthly,8.87,23905700.0,38.57,Rural, 31-07-2020, M,12.79,24989370,36.14,East,25.0961,85.3131
Bihar, 30-09-2019, Monthly,8.87,23905700.0,38.57,Rural, 31-08-2020, M,13.44,23795534,34.59,East,25.0961,85.3131
Bihar, 30-09-2019, Monthly,8.87,23905700.0,38.57,Rural, 30-09-2020, M,11.91,26902907,38.35,East,25.0961,85.3131
Bihar, 30-09-2019, Monthly,8.87,23905700.0,38.57,Rural, 31-10-2020, M,9.82,25693252,35.7,East,25.0961,85.3131
Bihar, 31-10-2019, Monthly,12.47,24053140.0,40.31,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
Bihar, 31-10-2019, Monthly,12.47,24053140.0,40.31,Rural, 29-02-2020, M,10.29,26281655,37.35,East,25.0961,85.3131
Bihar, 31-10-2019, Monthly,12.47,24053140.0,40.31,Rural, 31-03-2020, M,15.43,25717519,38.69,East,25.0961,85.3131
Bihar, 31-10-2019, Monthly,12.47,24053140.0,40.31,Rural, 30-04-2020, M,46.64,16046236,38.17,East,25.0961,85.3131
Bihar, 31-10-2019, Monthly,12.47,24053140.0,40.31,Rural, 31-05-2020, M,45.96,16280203,38.16,East,25.0961,85.3131
Bihar, 31-10-2019, Monthly,12.47,24053140.0,40.31,Rural, 30-06-2020, M,17.82,23963933,36.86,East,25.0961,85.3131
Bihar, 31-10-2019, Monthly,12.47,24053140.0,40.31,Rural, 31-07-2020, M,12.79,24989370,36.14,East,25.0961,85.3131
Bihar, 31-10-2019, Monthly,12.47,24053140.0,40.31,Rural, 31-08-2020, M,13.44,23795534,34.59,East,25.0961,85.3131
Bihar, 31-10-2019, Monthly,12.47,24053140.0,40.31,Rural, 30-09-2020, M,11.91,26902907,38.35,East,25.0961,85.3131
Bihar, 31-10-2019, Monthly,12.47,24053140.0,40.31,Rural, 31-10-2020, M,9.82,25693252,35.7,East,25.0961,85.3131
Bihar, 30-11-2019, Monthly,12.4,22445989.0,37.51,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
Bihar, 30-11-2019, Monthly,12.4,22445989.0,37.51,Rural, 29-02-2020, M,10.29,26281655,37.35,East,25.0961,85.3131
Bihar, 30-11-2019, Monthly,12.4,22445989.0,37.51,Rural, 31-03-2020, M,15.43,25717519,38.69,East,25.0961,85.3131
Bihar, 30-11-2019, Monthly,12.4,22445989.0,37.51,Rural, 30-04-2020, M,46.64,16046236,38.17,East,25.0961,85.3131
Bihar, 30-11-2019, Monthly,12.4,22445989.0,37.51,Rural, 31-05-2020, M,45.96,16280203,38.16,East,25.0961,85.3131
Bihar, 30-11-2019, Monthly,12.4,22445989.0,37.51,Rural, 30-06-2020, M,17.82,23963933,36.86,East,25.0961,85.3131
Bihar, 30-11-2019, Monthly,12.4,22445989.0,37.51,Rural, 31-07-2020, M,12.79,24989370,36.14,East,25.0961,85.3131
Bihar, 30-11-2019, Monthly,12.4,22445989.0,37.51,Rural, 31-08-2020, M,13.44,23795534,34.59,East,25.0961,85.3131
Bihar, 30-11-2019, Monthly,12.4,22445989.0,37.51,Rural, 30-09-2020, M,11.91,26902907,38.35,East,25.0961,85.3131
Bihar, 30-11-2019, Monthly,12.4,22445989.0,37.51,Rural, 31-10-2020, M,9.82,25693252,35.7,East,25.0961,85.3131
Bihar, 31-12-2019, Monthly,10.16,22914530.0,37.25,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
Bihar, 31-12-2019, Monthly,10.16,22914530.0,37.25,Rural, 29-02-2020, M,10.29,26281655,37.35,East,25.0961,85.3131
Bihar, 31-12-2019, Monthly,10.16,22914530.0,37.25,Rural, 31-03-2020, M,15.43,25717519,38.69,East,25.0961,85.3131
Bihar, 31-12-2019, Monthly,10.16,22914530.0,37.25,Rural, 30-04-2020, M,46.64,16046236,38.17,East,25.0961,85.3131
Bihar, 31-12-2019, Monthly,10.16,22914530.0,37.25,Rural, 31-05-2020, M,45.96,16280203,38.16,East,25.0961,85.3131
Bihar, 31-12-2019, Monthly,10.16,22914530.0,37.25,Rural, 30-06-2020, M,17.82,23963933,36.86,East,25.0961,85.3131
Bihar, 31-12-2019, Monthly,10.16,22914530.0,37.25,Rural, 31-07-2020, M,12.79,24989370,36.14,East,25.0961,85.3131
Bihar, 31-12-2019, Monthly,10.16,22914530.0,37.25,Rural, 31-08-2020, M,13.44,23795534,34.59,East,25.0961,85.3131
Bihar, 31-12-2019, Monthly,10.16,22914530.0,37.25,Rural, 30-09-2020, M,11.91,26902907,38.35,East,25.0961,85.3131
Bihar, 31-12-2019, Monthly,10.16,22914530.0,37.25,Rural, 31-10-2020, M,9.82,25693252,35.7,East,25.0961,85.3131
Bihar, 31-01-2020, Monthly,9.13,23409006.0,37.54,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
Bihar, 31-01-2020, Monthly,9.13,23409006.0,37.54,Rural, 29-02-2020, M,10.29,26281655,37.35,East,25.0961,85.3131
Bihar, 31-01-2020, Monthly,9.13,23409006.0,37.54,Rural, 31-03-2020, M,15.43,25717519,38.69,East,25.0961,85.3131
Bihar, 31-01-2020, Monthly,9.13,23409006.0,37.54,Rural, 30-04-2020, M,46.64,16046236,38.17,East,25.0961,85.3131
Bihar, 31-01-2020, Monthly,9.13,23409006.0,37.54,Rural, 31-05-2020, M,45.96,16280203,38.16,East,25.0961,85.3131
Bihar, 31-01-2020, Monthly,9.13,23409006.0,37.54,Rural, 30-06-2020, M,17.82,23963933,36.86,East,25.0961,85.3131
Bihar, 31-01-2020, Monthly,9.13,23409006.0,37.54,Rural, 31-07-2020, M,12.79,24989370,36.14,East,25.0961,85.3131
Bihar, 31-01-2020, Monthly,9.13,23409006.0,37.54,Rural, 31-08-2020, M,13.44,23795534,34.59,East,25.0961,85.3131
Bihar, 31-01-2020, Monthly,9.13,23409006.0,37.54,Rural, 30-09-2020, M,11.91,26902907,38.35,East,25.0961,85.3131
Bihar, 31-01-2020, Monthly,9.13,23409006.0,37.54,Rural, 31-10-2020, M,9.82,25693252,35.7,East,25.0961,85.3131
Bihar, 29-02-2020, Monthly,9.61,23168192.0,37.28,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
Bihar, 29-02-2020, Monthly,9.61,23168192.0,37.28,Rural, 29-02-2020, M,10.29,26281655,37.35,East,25.0961,85.3131
Bihar, 29-02-2020, Monthly,9.61,23168192.0,37.28,Rural, 31-03-2020, M,15.43,25717519,38.69,East,25.0961,85.3131
Bihar, 29-02-2020, Monthly,9.61,23168192.0,37.28,Rural, 30-04-2020, M,46.64,16046236,38.17,East,25.0961,85.3131
Bihar, 29-02-2020, Monthly,9.61,23168192.0,37.28,Rural, 31-05-2020, M,45.96,16280203,38.16,East,25.0961,85.3131
Bihar, 29-02-2020, Monthly,9.61,23168192.0,37.28,Rural, 30-06-2020, M,17.82,23963933,36.86,East,25.0961,85.3131
Bihar, 29-02-2020, Monthly,9.61,23168192.0,37.28,Rural, 31-07-2020, M,12.79,24989370,36.14,East,25.0961,85.3131
Bihar, 29-02-2020, Monthly,9.61,23168192.0,37.28,Rural, 31-08-2020, M,13.44,23795534,34.59,East,25.0961,85.3131
Bihar, 29-02-2020, Monthly,9.61,23168192.0,37.28,Rural, 30-09-2020, M,11.91,26902907,38.35,East,25.0961,85.3131
Bihar, 29-02-2020, Monthly,9.61,23168192.0,37.28,Rural, 31-10-2020, M,9.82,25693252,35.7,East,25.0961,85.3131
Bihar, 31-03-2020, Monthly,15.39,22667882.0,38.88,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
Bihar, 31-03-2020, Monthly,15.39,22667882.0,38.88,Rural, 29-02-2020, M,10.29,26281655,37.35,East,25.0961,85.3131
Bihar, 31-03-2020, Monthly,15.39,22667882.0,38.88,Rural, 31-03-2020, M,15.43,25717519,38.69,East,25.0961,85.3131
Bihar, 31-03-2020, Monthly,15.39,22667882.0,38.88,Rural, 30-04-2020, M,46.64,16046236,38.17,East,25.0961,85.3131
Bihar, 31-03-2020, Monthly,15.39,22667882.0,38.88,Rural, 31-05-2020, M,45.96,16280203,38.16,East,25.0961,85.3131
Bihar, 31-03-2020, Monthly,15.39,22667882.0,38.88,Rural, 30-06-2020, M,17.82,23963933,36.86,East,25.0961,85.3131
Bihar, 31-03-2020, Monthly,15.39,22667882.0,38.88,Rural, 31-07-2020, M,12.79,24989370,36.14,East,25.0961,85.3131
Bihar, 31-03-2020, Monthly,15.39,22667882.0,38.88,Rural, 31-08-2020, M,13.44,23795534,34.59,East,25.0961,85.3131
Bihar, 31-03-2020, Monthly,15.39,22667882.0,38.88,Rural, 30-09-2020, M,11.91,26902907,38.35,East,25.0961,85.3131
Bihar, 31-03-2020, Monthly,15.39,22667882.0,38.88,Rural, 31-10-2020, M,9.82,25693252,35.7,East,25.0961,85.3131
Bihar, 30-04-2020, Monthly,45.09,14645275.0,38.63,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
Bihar, 30-04-2020, Monthly,45.09,14645275.0,38.63,Rural, 29-02-2020, M,10.29,26281655,37.35,East,25.0961,85.3131
Bihar, 30-04-2020, Monthly,45.09,14645275.0,38.63,Rural, 31-03-2020, M,15.43,25717519,38.69,East,25.0961,85.3131
Bihar, 30-04-2020, Monthly,45.09,14645275.0,38.63,Rural, 30-04-2020, M,46.64,16046236,38.17,East,25.0961,85.3131
Bihar, 30-04-2020, Monthly,45.09,14645275.0,38.63,Rural, 31-05-2020, M,45.96,16280203,38.16,East,25.0961,85.3131
Bihar, 30-04-2020, Monthly,45.09,14645275.0,38.63,Rural, 30-06-2020, M,17.82,23963933,36.86,East,25.0961,85.3131
Bihar, 30-04-2020, Monthly,45.09,14645275.0,38.63,Rural, 31-07-2020, M,12.79,24989370,36.14,East,25.0961,85.3131
Bihar, 30-04-2020, Monthly,45.09,14645275.0,38.63,Rural, 31-08-2020, M,13.44,23795534,34.59,East,25.0961,85.3131
Bihar, 30-04-2020, Monthly,45.09,14645275.0,38.63,Rural, 30-09-2020, M,11.91,26902907,38.35,East,25.0961,85.3131
Bihar, 30-04-2020, Monthly,45.09,14645275.0,38.63,Rural, 31-10-2020, M,9.82,25693252,35.7,East,25.0961,85.3131
Bihar, 31-05-2020, Monthly,47.26,14050319.0,38.5,Rural, 31-01-2020, M,10.61,26397671,37.72,East,25.0961,85.3131
